date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions,bed_occupancy_rate,icu_utilization_rate,staff_to_patient_ratio,nurse_to_patient_ratio,resource_status,admissions,avg_wait_time,emergency_cases,avg_treatment_duration,readmission_rate,avg_cost,icu_required
2025-10-01,Orthopedics,44,31,13,2,0,11,28,82.5,5,12,2,2,0.7045454545454546,0.0,1.26,0.9,Balanced,2.0,102.39999999999999,0.0,2.0,0.0,5134.525,0.0
2025-10-01,General Medicine,76,53,23,5,0,17,49,99.9,2,10,5,1,0.6973684210526315,0.0,1.25,0.92,Balanced,1.0,136.8,0.0,3.0,0.0,7065.51,0.0
2025-10-01,Neurology,36,30,6,5,0,17,29,94.9,14,15,5,2,0.8333333333333334,0.0,1.53,0.97,Balanced,2.0,76.2,0.0,5.0,0.0,7649.26,0.0
2025-10-01,Pediatrics,42,29,13,6,1,14,29,94.7,1,7,5,0,0.6904761904761905,0.16666666666666666,1.48,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,Oncology,40,29,11,3,1,7,36,91.6,4,4,2,0,0.725,0.3333333333333333,1.48,1.24,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,Surgery,52,41,11,8,2,21,47,77.7,5,12,6,2,0.7884615384615384,0.25,1.66,1.15,Balanced,2.0,67.05,0.0,6.5,0.0,8635.6,0.0
2025-10-01,Maternity,46,25,21,4,0,12,31,73.5,0,10,4,1,0.5434782608695652,0.0,1.72,1.24,Under-utilized,1.0,35.6,0.0,7.0,0.0,9811.42,0.0
2025-10-02,Emergency,58,54,4,8,4,19,52,82.9,9,29,4,4,0.9310344827586207,0.5,1.31,0.96,Over-utilized,4.0,145.425,1.0,3.5,0.25,6410.0625,0.0
2025-10-02,ICU,34,32,2,34,30,17,57,85.4,6,7,1,1,0.9411764705882353,0.8823529411764706,2.31,1.78,Over-utilized,1.0,41.7,1.0,7.0,0.0,14345.77,1.0
2025-10-02,Cardiology,48,40,8,10,4,14,44,88.3,5,11,6,2,0.8333333333333334,0.4,1.45,1.1,Balanced,2.0,69.05000000000001,1.0,3.5,0.0,5663.385,0.0
2025-10-02,Orthopedics,44,30,14,2,0,12,31,72.9,5,5,2,0,0.6818181818181818,0.0,1.43,1.03,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,General Medicine,76,59,17,5,0,16,51,81.6,4,10,5,3,0.7763157894736842,0.0,1.14,0.86,Balanced,3.0,102.3,0.0,1.6666666666666667,0.0,4381.24,0.0
2025-10-02,Neurology,36,30,6,5,1,14,27,85.7,10,17,4,1,0.8333333333333334,0.2,1.37,0.9,Balanced,1.0,88.2,0.0,2.0,1.0,5379.65,0.0
2025-10-02,Pediatrics,42,31,11,6,1,11,31,84.1,0,11,5,2,0.7380952380952381,0.16666666666666666,1.35,1.0,Balanced,2.0,83.75,0.0,4.0,0.0,6826.92,1.0
2025-10-02,Oncology,40,29,11,3,0,10,31,83.85,5,4,3,1,0.725,0.0,1.41,1.07,Balanced,1.0,37.7,0.0,11.0,0.0,12381.66,0.0
2025-10-02,Surgery,52,49,3,8,3,16,42,96.8,3,18,5,4,0.9423076923076923,0.375,1.18,0.86,Over-utilized,4.0,96.475,0.0,4.25,0.0,7348.895,1.0
2025-10-02,Maternity,46,32,14,4,0,14,37,81.3,3,1,4,0,0.6956521739130435,0.0,1.59,1.16,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,Emergency,58,46,12,8,2,27,54,70.7,10,28,6,2,0.7931034482758621,0.25,1.76,1.17,Balanced,2.0,131.64999999999998,1.0,1.5,0.0,4837.045,0.0
2025-10-03,ICU,34,33,1,34,31,15,65,98.4,5,11,0,1,0.9705882352941176,0.9117647058823529,2.42,1.97,Over-utilized,1.0,71.1,0.0,11.0,0.0,17443.14,1.0
2025-10-03,Cardiology,48,40,8,10,5,16,34,80.2,5,18,5,1,0.8333333333333334,0.5,1.25,0.85,Balanced,1.0,55.2,1.0,3.0,0.0,5507.02,0.0
2025-10-03,Orthopedics,44,30,14,2,0,12,30,95.4,8,7,2,2,0.6818181818181818,0.0,1.4,1.0,Balanced,2.0,105.15,0.0,4.5,0.0,7233.965,0.0
2025-10-03,General Medicine,76,64,12,5,1,21,54,76.5,1,14,4,3,0.8421052631578947,0.2,1.17,0.84,Balanced,3.0,103.96666666666668,2.0,7.333333333333333,0.0,9053.8,0.0
2025-10-03,Neurology,36,27,9,5,0,10,20,78.4,9,4,5,1,0.75,0.0,1.11,0.74,Balanced,1.0,92.7,1.0,2.0,0.0,4529.92,0.0
2025-10-03,Pediatrics,42,31,11,6,0,10,36,75.8,0,2,6,4,0.7380952380952381,0.0,1.48,1.16,Balanced,4.0,53.3,1.0,3.75,0.0,6243.4725,0.0
2025-10-03,Oncology,40,28,12,3,0,11,26,80.5,3,8,3,2,0.7,0.0,1.32,0.93,Balanced,2.0,54.75,0.0,4.0,0.0,6784.84,0.0
2025-10-03,Surgery,52,41,11,8,1,17,46,82.6,0,11,7,1,0.7884615384615384,0.125,1.54,1.12,Balanced,1.0,68.7,0.0,2.0,0.0,4418.46,0.0
2025-10-03,Maternity,46,28,18,4,0,11,34,72.8,3,8,4,1,0.6086956521739131,0.0,1.61,1.21,Under-utilized,1.0,63.8,0.0,2.0,0.0,4068.81,0.0
2025-10-04,Emergency,58,56,2,8,3,21,53,84.6,13,34,5,1,0.9655172413793104,0.375,1.32,0.95,Over-utilized,1.0,104.6,1.0,1.0,0.0,3290.25,0.0
2025-10-04,ICU,34,34,0,34,29,19,61,95.8,6,8,2,1,1.0,0.8529411764705882,2.35,1.79,Over-utilized,1.0,67.7,0.0,2.0,0.0,10127.48,1.0
2025-10-04,Cardiology,48,37,11,10,1,15,42,98.6,5,15,9,4,0.7708333333333334,0.1,1.54,1.14,Balanced,4.0,97.05,0.0,2.75,0.0,5490.5725,0.0
2025-10-04,Orthopedics,44,34,10,2,1,12,25,82.2,9,8,1,1,0.7727272727272727,0.5,1.09,0.74,Balanced,1.0,91.0,0.0,1.0,0.0,3664.97,0.0
2025-10-04,General Medicine,76,72,4,5,1,20,42,85.6,3,17,4,3,0.9473684210526315,0.2,0.86,0.58,Over-utilized,3.0,112.39999999999999,1.0,5.666666666666667,0.0,8231.676666666666,1.0
2025-10-04,Neurology,36,32,4,5,0,12,28,94.8,13,10,5,1,0.8888888888888888,0.0,1.25,0.88,Over-utilized,1.0,104.7,0.0,4.0,0.0,6082.63,0.0
2025-10-04,Pediatrics,42,29,13,6,1,10,28,79.1,0,5,5,1,0.6904761904761905,0.16666666666666666,1.31,0.97,Balanced,1.0,63.9,0.0,4.0,0.0,6753.95,0.0
2025-10-04,Oncology,40,38,2,3,0,11,36,93.2,5,0,3,1,0.95,0.0,1.24,0.95,Over-utilized,1.0,61.6,0.0,8.0,0.0,10471.24,0.0
2025-10-04,Surgery,52,44,8,8,3,15,41,78.2,1,20,5,2,0.8461538461538461,0.375,1.27,0.93,Balanced,2.0,86.95,0.0,2.5,0.0,5782.68,0.0
2025-10-04,Maternity,46,28,18,4,2,12,38,78.2,2,0,2,0,0.6086956521739131,0.5,1.79,1.36,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-05,Emergency,58,58,0,8,1,23,49,95.9,13,30,7,1,1.0,0.125,1.24,0.84,Over-utilized,1.0,96.0,1.0,1.0,0.0,4057.37,0.0
2025-10-05,ICU,34,34,0,34,28,21,65,99.9,2,14,3,1,1.0,0.8235294117647058,2.53,1.91,Over-utilized,1.0,73.7,0.0,7.0,0.0,16276.78,1.0
2025-10-05,Cardiology,48,39,9,10,1,16,40,90.1,2,9,9,1,0.8125,0.1,1.44,1.03,Balanced,1.0,70.5,0.0,2.0,0.0,5064.38,0.0
2025-10-05,Orthopedics,44,33,11,2,0,11,26,78.0,6,16,2,5,0.75,0.0,1.12,0.79,Balanced,5.0,89.12,1.0,3.0,0.0,5667.04,1.0
2025-10-05,General Medicine,76,71,5,5,2,20,57,96.7,4,19,3,4,0.9342105263157895,0.4,1.08,0.8,Over-utilized,4.0,91.4375,0.0,3.0,0.0,6394.925,0.0
2025-10-05,Neurology,36,29,7,5,1,11,28,98.6,9,10,4,2,0.8055555555555556,0.2,1.34,0.97,Balanced,2.0,126.25,0.0,2.0,0.0,5242.67,1.0
2025-10-05,Pediatrics,42,35,7,6,2,11,33,91.3,2,4,4,4,0.8333333333333334,0.3333333333333333,1.26,0.94,Balanced,4.0,92.05,0.0,3.0,0.25,5536.639999999999,2.0
2025-10-05,Oncology,40,30,10,3,0,8,22,77.3,1,2,3,1,0.75,0.0,1.0,0.73,Balanced,1.0,129.5,0.0,4.0,0.0,6029.98,0.0
2025-10-05,Surgery,52,39,13,8,2,21,39,77.2,2,14,6,0,0.75,0.25,1.54,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-05,Maternity,46,33,13,4,1,14,28,81.0,1,0,3,4,0.717391304347826,0.25,1.27,0.85,Balanced,4.0,63.525,0.0,2.75,0.0,5168.4325,0.0
2025-10-06,Emergency,58,58,0,8,1,23,52,76.2,8,27,7,3,1.0,0.125,1.29,0.9,Over-utilized,3.0,82.23333333333333,3.0,1.3333333333333333,0.0,3655.713333333333,0.0
2025-10-06,ICU,34,34,0,34,30,18,74,71.1,5,16,1,2,1.0,0.8823529411764706,2.71,2.18,Over-utilized,2.0,84.55000000000001,0.0,20.5,0.0,29457.105,2.0
2025-10-06,Cardiology,48,37,11,10,3,15,41,93.7,8,14,7,1,0.7708333333333334,0.3,1.51,1.11,Balanced,1.0,107.5,0.0,8.0,0.0,10513.98,0.0
2025-10-06,Orthopedics,44,33,11,2,1,11,33,95.1,3,14,1,3,0.75,0.5,1.33,1.0,Balanced,3.0,115.89999999999999,0.0,5.0,0.0,7367.87,0.0
2025-10-06,General Medicine,76,59,17,5,0,18,52,92.9,4,15,5,2,0.7763157894736842,0.0,1.19,0.88,Balanced,2.0,92.8,0.0,4.0,0.0,6803.395,0.0
2025-10-06,Neurology,36,29,7,5,0,11,30,101.0,9,12,5,2,0.8055555555555556,0.0,1.41,1.03,Balanced,2.0,88.3,1.0,4.0,0.5,6981.66,1.0
2025-10-06,Pediatrics,42,24,18,6,0,10,28,81.4,1,8,6,1,0.5714285714285714,0.0,1.58,1.17,Under-utilized,1.0,99.2,0.0,1.0,0.0,3115.96,0.0
2025-10-06,Oncology,40,31,9,3,0,12,31,88.3,5,8,3,0,0.775,0.0,1.39,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,Surgery,52,39,13,8,5,19,47,93.5,5,14,3,0,0.75,0.625,1.69,1.21,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,Maternity,46,30,16,4,0,15,30,86.7,2,7,4,0,0.6521739130434783,0.0,1.5,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-07,Emergency,58,56,2,8,3,18,67,89.8,10,33,5,4,0.9655172413793104,0.375,1.52,1.2,Over-utilized,4.0,101.02499999999999,4.0,3.25,0.25,6290.87,0.0
2025-10-07,ICU,34,31,3,34,31,18,69,87.5,6,12,0,1,0.9117647058823529,0.9117647058823529,2.81,2.23,Over-utilized,1.0,76.8,1.0,10.0,0.0,16666.1,0.0
2025-10-07,Cardiology,48,33,15,10,3,14,38,73.2,8,12,7,3,0.6875,0.3,1.58,1.15,Balanced,3.0,79.83333333333333,1.0,3.6666666666666665,0.3333333333333333,6418.653333333333,0.0
2025-10-07,Orthopedics,44,28,16,2,1,10,24,69.7,6,4,1,1,0.6363636363636364,0.5,1.21,0.86,Under-utilized,1.0,79.9,0.0,2.0,0.0,5571.47,0.0
2025-10-07,General Medicine,76,68,8,5,0,22,50,95.2,5,18,5,3,0.8947368421052632,0.0,1.06,0.74,Over-utilized,3.0,97.53333333333335,0.0,5.0,0.0,7509.633333333332,0.0
2025-10-07,Neurology,36,28,8,5,0,11,24,85.2,8,7,5,1,0.7777777777777778,0.0,1.25,0.86,Balanced,1.0,126.7,0.0,9.0,0.0,13000.44,0.0
2025-10-07,Pediatrics,42,32,10,6,0,13,34,98.5,5,10,6,2,0.7619047619047619,0.0,1.47,1.06,Balanced,2.0,70.1,1.0,3.0,0.0,5856.87,0.0
2025-10-07,Oncology,40,34,6,3,0,12,30,80.6,0,8,3,2,0.85,0.0,1.24,0.88,Balanced,2.0,65.65,1.0,5.5,0.0,8299.36,0.0
2025-10-07,Surgery,52,41,11,8,2,19,46,86.8,6,10,6,1,0.7884615384615384,0.25,1.59,1.12,Balanced,1.0,126.1,0.0,5.0,0.0,8313.61,0.0
2025-10-07,Maternity,46,28,18,4,0,13,37,71.9,0,0,4,1,0.6086956521739131,0.0,1.79,1.32,Under-utilized,1.0,51.1,0.0,2.0,0.0,4253.84,0.0
2025-10-08,Emergency,58,56,2,8,1,24,54,88.2,9,31,7,3,0.9655172413793104,0.125,1.39,0.96,Over-utilized,3.0,113.46666666666665,3.0,3.3333333333333335,0.0,5830.733333333334,0.0
2025-10-08,ICU,34,31,3,34,31,17,62,81.4,3,19,0,2,0.9117647058823529,0.9117647058823529,2.55,2.0,Over-utilized,2.0,57.949999999999996,1.0,12.5,0.5,20717.989999999998,0.0
2025-10-08,Cardiology,48,41,7,10,3,13,35,88.0,4,14,7,4,0.8541666666666666,0.3,1.17,0.85,Over-utilized,4.0,82.975,2.0,3.25,0.0,5902.0525,0.0
2025-10-08,Orthopedics,44,29,15,2,0,10,28,81.6,4,9,2,1,0.6590909090909091,0.0,1.31,0.97,Balanced,1.0,148.4,0.0,1.0,0.0,3696.94,0.0
2025-10-08,General Medicine,76,75,1,5,0,19,57,95.0,8,9,5,2,0.9868421052631579,0.0,1.01,0.76,Over-utilized,2.0,102.45,0.0,1.5,0.0,5124.895,0.0
2025-10-08,Neurology,36,27,9,5,1,10,21,79.8,7,9,4,0,0.75,0.2,1.15,0.78,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,Pediatrics,42,26,16,6,1,11,36,83.9,0,12,5,1,0.6190476190476191,0.16666666666666666,1.81,1.38,Under-utilized,1.0,52.3,0.0,3.0,0.0,4239.05,0.0
2025-10-08,Oncology,40,25,15,3,2,9,29,73.5,3,4,1,0,0.625,0.6666666666666666,1.52,1.16,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,Surgery,52,38,14,8,4,14,37,79.0,0,11,4,0,0.7307692307692307,0.5,1.34,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,Maternity,46,29,17,4,0,12,31,93.6,0,0,4,0,0.6304347826086957,0.0,1.48,1.07,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,Emergency,58,58,0,8,2,22,55,89.3,12,29,6,1,1.0,0.25,1.33,0.95,Over-utilized,1.0,146.9,1.0,2.0,0.0,4976.18,0.0
2025-10-09,ICU,34,33,1,34,31,19,70,91.1,4,6,0,1,0.9705882352941176,0.9117647058823529,2.7,2.12,Over-utilized,1.0,106.1,0.0,19.0,1.0,24368.87,0.0
2025-10-09,Cardiology,48,37,11,10,1,14,37,76.6,2,12,9,3,0.7708333333333334,0.1,1.38,1.0,Balanced,3.0,94.89999999999999,0.0,12.666666666666666,0.0,17034.886666666665,0.0
2025-10-09,Orthopedics,44,27,17,2,1,12,31,82.6,5,9,1,1,0.6136363636363636,0.5,1.59,1.15,Under-utilized,1.0,191.4,0.0,7.0,0.0,10297.41,1.0
2025-10-09,General Medicine,76,63,13,5,1,19,56,87.8,4,20,4,5,0.8289473684210527,0.2,1.19,0.89,Balanced,5.0,100.14,0.0,3.4,0.0,5939.3820000000005,1.0
2025-10-09,Neurology,36,32,4,5,0,9,28,81.3,12,11,5,3,0.8888888888888888,0.0,1.16,0.88,Over-utilized,3.0,103.83333333333333,0.0,5.666666666666667,0.0,8249.886666666667,0.0
2025-10-09,Pediatrics,42,30,12,6,2,13,26,76.6,3,6,4,1,0.7142857142857143,0.3333333333333333,1.3,0.87,Balanced,1.0,100.6,0.0,2.0,0.0,4722.88,0.0
2025-10-09,Oncology,40,28,12,3,2,9,26,82.9,2,7,1,0,0.7,0.6666666666666666,1.25,0.93,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,Surgery,52,42,10,8,2,15,44,91.1,0,11,6,3,0.8076923076923077,0.25,1.4,1.05,Balanced,3.0,107.46666666666668,1.0,2.0,0.0,5009.650000000001,0.0
2025-10-09,Maternity,46,25,21,4,0,10,32,81.7,0,4,4,1,0.5434782608695652,0.0,1.68,1.28,Under-utilized,1.0,59.2,0.0,7.0,0.0,9729.24,0.0
2025-10-10,Emergency,58,55,3,8,2,21,58,107.6,10,30,6,2,0.9482758620689655,0.25,1.44,1.05,Over-utilized,2.0,92.5,2.0,4.0,0.0,6450.27,0.0
2025-10-10,ICU,34,28,6,34,31,19,69,72.6,3,11,0,1,0.8235294117647058,0.9117647058823529,3.14,2.46,Balanced,1.0,67.6,1.0,2.0,0.0,9486.09,1.0
2025-10-10,Cardiology,48,33,15,10,4,13,34,82.8,6,14,6,1,0.6875,0.4,1.42,1.03,Balanced,1.0,101.1,0.0,2.0,0.0,5498.67,0.0
2025-10-10,Orthopedics,44,34,10,2,1,13,26,69.5,10,7,1,1,0.7727272727272727,0.5,1.15,0.76,Balanced,1.0,130.8,0.0,4.0,0.0,6480.24,0.0
2025-10-10,General Medicine,76,57,19,5,1,17,48,80.1,6,13,4,4,0.75,0.2,1.14,0.84,Balanced,4.0,121.8375,1.0,2.5,0.25,5670.7925,0.0
2025-10-10,Neurology,36,23,13,5,1,11,33,93.4,8,9,4,0,0.6388888888888888,0.2,1.91,1.43,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,Pediatrics,42,28,14,6,4,12,28,88.3,2,0,2,2,0.6666666666666666,0.6666666666666666,1.43,1.0,Balanced,2.0,64.8,1.0,6.5,0.0,9130.79,0.0
2025-10-10,Oncology,40,29,11,3,0,11,33,74.9,5,7,3,1,0.725,0.0,1.52,1.14,Balanced,1.0,58.6,0.0,3.0,0.0,6123.18,0.0
2025-10-10,Surgery,52,40,12,8,4,18,47,90.8,6,14,4,2,0.7692307692307693,0.5,1.62,1.18,Balanced,2.0,84.45,0.0,7.5,0.5,9950.21,0.0
2025-10-10,Maternity,46,30,16,4,0,13,39,97.5,2,1,4,2,0.6521739130434783,0.0,1.73,1.3,Balanced,2.0,82.8,0.0,3.5,0.0,6081.715,0.0
2025-10-11,Emergency,58,58,0,8,2,17,58,90.3,13,34,6,4,1.0,0.25,1.29,1.0,Over-utilized,4.0,113.025,1.0,2.25,0.0,5168.5650000000005,0.0
2025-10-11,ICU,34,34,0,34,30,19,61,97.2,6,5,1,0,1.0,0.8823529411764706,2.35,1.79,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-11,Cardiology,48,35,13,10,4,15,37,85.5,6,19,6,1,0.7291666666666666,0.4,1.49,1.06,Balanced,1.0,105.0,0.0,9.0,0.0,10044.94,1.0
2025-10-11,Orthopedics,44,30,14,2,0,14,32,83.0,7,0,2,4,0.6818181818181818,0.0,1.53,1.07,Balanced,4.0,91.675,0.0,2.25,0.0,4587.755,0.0
2025-10-11,General Medicine,76,75,1,5,0,23,45,86.9,5,21,5,4,0.9868421052631579,0.0,0.91,0.6,Over-utilized,4.0,93.825,0.0,3.25,0.0,7002.442499999999,0.0
2025-10-11,Neurology,36,32,4,5,0,10,32,86.4,13,15,5,1,0.8888888888888888,0.0,1.31,1.0,Over-utilized,1.0,174.0,0.0,8.0,0.0,10512.59,0.0
2025-10-11,Pediatrics,42,24,18,6,0,12,35,85.0,7,5,6,1,0.5714285714285714,0.0,1.96,1.46,Under-utilized,1.0,78.1,0.0,4.0,0.0,6826.77,0.0
2025-10-11,Oncology,40,28,12,3,1,11,33,82.5,3,0,2,1,0.7,0.3333333333333333,1.57,1.18,Balanced,1.0,38.0,0.0,4.0,0.0,5966.77,1.0
2025-10-11,Surgery,52,45,7,8,2,21,43,84.4,1,12,6,0,0.8653846153846154,0.25,1.42,0.96,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-11,Maternity,46,34,12,4,1,13,37,71.9,3,4,3,2,0.7391304347826086,0.25,1.47,1.09,Balanced,2.0,83.0,0.0,6.0,0.0,8439.720000000001,0.0
2025-10-12,Emergency,58,57,1,8,1,17,52,95.7,12,38,7,2,0.9827586206896551,0.125,1.21,0.91,Over-utilized,2.0,127.4,2.0,2.5,0.0,5096.335,0.0
2025-10-12,ICU,34,34,0,34,30,17,64,79.8,4,11,1,0,1.0,0.8823529411764706,2.38,1.88,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12,Cardiology,48,40,8,10,2,15,36,103.3,6,9,8,1,0.8333333333333334,0.2,1.27,0.9,Balanced,1.0,68.1,0.0,1.0,0.0,4040.76,1.0
2025-10-12,Orthopedics,44,31,13,2,0,13,34,92.1,7,8,2,2,0.7045454545454546,0.0,1.52,1.1,Balanced,2.0,101.2,1.0,1.5,0.0,4287.469999999999,0.0
2025-10-12,General Medicine,76,65,11,5,0,20,54,88.2,1,11,5,1,0.8552631578947368,0.0,1.14,0.83,Over-utilized,1.0,119.0,0.0,1.0,0.0,4387.18,0.0
2025-10-12,Neurology,36,29,7,5,1,12,21,77.8,13,12,4,0,0.8055555555555556,0.2,1.14,0.72,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12,Pediatrics,42,27,15,6,0,13,34,68.6,0,9,6,1,0.6428571428571429,0.0,1.74,1.26,Under-utilized,1.0,53.6,0.0,2.0,0.0,4976.63,0.0
2025-10-12,Oncology,40,29,11,3,0,13,30,85.1,5,4,3,1,0.725,0.0,1.48,1.03,Balanced,1.0,51.2,0.0,4.0,0.0,7050.25,1.0
2025-10-12,Surgery,52,43,9,8,4,19,43,84.0,2,10,4,0,0.8269230769230769,0.5,1.44,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12,Maternity,46,29,17,4,2,12,34,80.8,5,0,2,0,0.6304347826086957,0.5,1.59,1.17,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,Emergency,58,58,0,8,2,21,43,90.6,6,34,6,4,1.0,0.25,1.1,0.74,Over-utilized,4.0,84.3,2.0,2.75,0.0,5125.6925,0.0
2025-10-13,ICU,34,34,0,34,30,19,62,96.8,5,13,1,1,1.0,0.8823529411764706,2.38,1.82,Over-utilized,1.0,91.0,0.0,24.0,0.0,30369.14,1.0
2025-10-13,Cardiology,48,36,12,10,2,15,42,84.6,8,8,8,3,0.75,0.2,1.58,1.17,Balanced,3.0,75.16666666666667,0.0,1.6666666666666667,0.0,4838.65,0.0
2025-10-13,Orthopedics,44,33,11,2,0,13,35,71.9,9,10,2,2,0.75,0.0,1.45,1.06,Balanced,2.0,81.45,0.0,3.0,0.0,5691.9400000000005,1.0
2025-10-13,General Medicine,76,58,18,5,0,20,53,85.8,5,10,5,1,0.7631578947368421,0.0,1.26,0.91,Balanced,1.0,72.1,0.0,1.0,0.0,3320.14,0.0
2025-10-13,Neurology,36,29,7,5,3,11,28,67.7,11,10,2,1,0.8055555555555556,0.6,1.34,0.97,Balanced,1.0,75.5,0.0,1.0,0.0,3077.39,0.0
2025-10-13,Pediatrics,42,24,18,6,0,13,26,72.7,4,12,6,1,0.5714285714285714,0.0,1.62,1.08,Under-utilized,1.0,39.8,0.0,1.0,0.0,3091.28,0.0
2025-10-13,Oncology,40,33,7,3,0,9,19,95.9,5,8,3,1,0.825,0.0,0.85,0.58,Balanced,1.0,97.8,0.0,7.0,0.0,8207.49,1.0
2025-10-13,Surgery,52,40,12,8,2,17,39,79.4,7,6,6,1,0.7692307692307693,0.25,1.4,0.98,Balanced,1.0,63.6,0.0,3.0,1.0,5292.37,0.0
2025-10-13,Maternity,46,29,17,4,2,16,41,84.1,0,3,2,1,0.6304347826086957,0.5,1.97,1.41,Under-utilized,1.0,103.5,0.0,9.0,0.0,8802.24,1.0
2025-10-14,Emergency,58,55,3,8,1,23,59,98.8,9,32,7,6,0.9482758620689655,0.125,1.49,1.07,Over-utilized,6.0,127.28333333333335,5.0,3.5,0.16666666666666666,6426.95,1.0
2025-10-14,ICU,34,33,1,34,31,22,64,101.6,1,13,0,4,0.9705882352941176,0.9117647058823529,2.61,1.94,Over-utilized,4.0,60.975,0.0,7.25,0.0,14854.372500000001,4.0
2025-10-14,Cardiology,48,33,15,10,2,10,42,97.8,5,10,8,1,0.6875,0.2,1.58,1.27,Balanced,1.0,65.5,1.0,1.0,0.0,3536.01,0.0
2025-10-14,Orthopedics,44,36,8,2,1,9,30,90.3,10,3,1,5,0.8181818181818182,0.5,1.08,0.83,Balanced,5.0,111.12,0.0,5.2,0.2,7905.0419999999995,2.0
2025-10-14,General Medicine,76,64,12,5,0,21,44,88.5,5,14,5,0,0.8421052631578947,0.0,1.02,0.69,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,Neurology,36,30,6,5,1,11,28,92.7,9,11,4,2,0.8333333333333334,0.2,1.3,0.93,Balanced,2.0,68.1,0.0,1.0,0.0,3750.375,0.0
2025-10-14,Pediatrics,42,31,11,6,4,12,28,88.6,4,7,2,4,0.7380952380952381,0.6666666666666666,1.29,0.9,Balanced,4.0,63.6,1.0,1.75,0.0,3737.4925,0.0
2025-10-14,Oncology,40,32,8,3,1,14,32,77.1,5,4,2,2,0.8,0.3333333333333333,1.44,1.0,Balanced,2.0,62.3,0.0,5.5,0.0,8244.974999999999,1.0
2025-10-14,Surgery,52,42,10,8,1,12,46,72.5,2,13,7,0,0.8076923076923077,0.125,1.38,1.1,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,Maternity,46,32,14,4,0,14,35,83.7,3,0,4,1,0.6956521739130435,0.0,1.53,1.09,Balanced,1.0,42.9,0.0,1.0,0.0,3562.29,0.0
2025-10-15,Emergency,58,54,4,8,1,25,56,87.6,9,32,7,5,0.9310344827586207,0.125,1.5,1.04,Over-utilized,5.0,103.46,4.0,2.6,0.2,5156.325999999999,0.0
2025-10-15,ICU,34,34,0,34,30,15,61,90.9,4,19,1,3,1.0,0.8823529411764706,2.24,1.79,Over-utilized,3.0,86.13333333333333,1.0,10.666666666666666,0.0,17952.086666666666,2.0
2025-10-15,Cardiology,48,39,9,10,0,16,39,75.6,7,12,10,3,0.8125,0.0,1.41,1.0,Balanced,3.0,73.93333333333334,0.0,4.666666666666667,0.0,6829.336666666667,0.0
2025-10-15,Orthopedics,44,27,17,2,0,10,29,75.2,8,5,2,1,0.6136363636363636,0.0,1.44,1.07,Under-utilized,1.0,98.8,0.0,1.0,0.0,3909.98,0.0
2025-10-15,General Medicine,76,70,6,5,0,17,49,106.4,5,13,5,4,0.9210526315789473,0.0,0.94,0.7,Over-utilized,4.0,84.35,0.0,3.25,0.0,6595.74,0.0
2025-10-15,Neurology,36,30,6,5,2,15,29,85.9,10,8,3,0,0.8333333333333334,0.4,1.47,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15,Pediatrics,42,30,12,6,0,11,32,81.5,1,5,6,5,0.7142857142857143,0.0,1.43,1.07,Balanced,5.0,77.6,3.0,1.4,0.0,4002.45,0.0
2025-10-15,Oncology,40,33,7,3,0,12,30,80.2,4,8,3,2,0.825,0.0,1.27,0.91,Balanced,2.0,70.0,0.0,4.5,0.0,6454.27,0.0
