date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions
2025-11-01,General Medicine,76,74,2,5,0,21,52,96.9,7,18,5,6
2025-11-01,Neurology,36,28,8,5,1,11,29,87.6,9,11,4,2
2025-11-01,Pediatrics,42,30,12,6,1,13,33,85.3,4,12,5,1
2025-11-01,Oncology,40,31,9,3,0,12,31,91.7,3,6,3,0
2025-11-01,Surgery,52,45,7,8,1,17,44,76.3,5,11,7,2
2025-11-01,Maternity,46,29,17,4,0,15,37,83.2,1,4,4,0
2025-11-02,Emergency,58,56,2,8,3,22,53,83.6,12,34,5,3
2025-11-02,ICU,34,32,2,34,29,18,67,93.8,2,9,2,0
2025-11-02,Cardiology,48,41,7,10,2,15,43,88.1,4,3,8,3
2025-11-02,Orthopedics,44,30,14,2,0,15,29,79.4,8,10,2,1
2025-11-02,General Medicine,76,69,7,5,0,15,55,76.3,5,19,5,3
2025-11-02,Neurology,36,26,10,5,0,13,23,81.4,12,12,5,1
2025-11-02,Pediatrics,42,31,11,6,0,13,29,92.3,5,13,6,2
2025-11-02,Oncology,40,36,4,3,0,13,34,95.1,4,8,3,5
2025-11-02,Surgery,52,46,6,8,2,18,39,75.4,4,14,6,2
2025-11-02,Maternity,46,31,15,4,2,13,34,82.2,1,2,2,0
2025-11-03,Emergency,58,57,1,8,2,20,54,83.6,12,31,6,3
2025-11-03,ICU,34,33,1,34,33,15,62,92.8,4,10,0,3
2025-11-03,Cardiology,48,39,9,10,0,15,41,,6,12,10,1
2025-11-03,Orthopedics,44,32,12,2,0,11,23,84.7,9,10,2,3
2025-11-03,General Medicine,76,57,19,5,1,20,49,69.4,2,5,4,3
2025-11-03,Neurology,36,32,4,5,0,12,26,99.0,11,8,5,0
2025-11-03,Pediatrics,42,29,13,6,0,15,32,76.0,1,13,6,0
2025-11-03,Oncology,40,30,10,3,0,9,28,99.9,0,6,3,2
2025-11-03,Surgery,52,48,4,8,1,16,41,87.9,3,7,7,2
2025-11-03,Maternity,46,28,18,4,1,14,33,87.4,3,3,3,1
2025-11-04,Emergency,58,52,6,8,2,21,55,87.4,9,39,6,5
2025-11-04,ICU,34,33,1,34,29,17,68,81.0,3,6,2,3
2025-11-04,Cardiology,48,39,9,10,2,13,31,77.8,7,7,8,0
2025-11-04,Orthopedics,44,34,10,2,1,10,38,98.1,7,13,1,4
2025-11-04,General Medicine,76,70,6,5,1,18,47,98.7,6,17,4,3
2025-11-04,Neurology,36,31,5,5,3,8,32,68.7,10,16,2,1
2025-11-04,Pediatrics,42,26,16,6,1,9,35,73.4,2,6,5,3
2025-11-04,Oncology,40,29,11,3,0,13,42,79.9,4,3,3,0
2025-11-04,Surgery,52,38,14,8,1,18,39,92.2,7,10,7,2
2025-11-04,Maternity,46,26,20,4,0,9,37,74.2,6,0,4,0
2025-11-05,Emergency,58,56,2,8,3,19,55,85.9,11,36,5,3
2025-11-05,ICU,34,32,2,34,29,16,66,81.5,7,10,2,1
2025-11-05,Cardiology,48,38,10,10,2,15,36,71.9,5,9,8,2
2025-11-05,Orthopedics,44,32,12,2,0,12,25,88.8,3,15,2,2
2025-11-05,General Medicine,76,56,20,5,2,21,53,75.1,5,13,3,4
2025-11-05,Neurology,36,29,7,5,0,14,21,85.1,7,7,5,0
2025-11-05,Pediatrics,42,25,17,6,1,14,36,75.8,4,13,5,2
2025-11-05,Oncology,40,27,13,3,0,9,34,73.2,5,8,3,0
2025-11-05,Surgery,52,41,11,8,1,23,46,85.5,3,15,7,3
2025-11-05,Maternity,46,28,18,4,2,15,27,77.3,0,4,2,0
2025-11-06,Emergency,58,54,4,8,5,20,53,76.5,10,25,3,2
2025-11-06,ICU,34,34,0,34,31,22,64,78.9,7,7,0,1
2025-11-06,Cardiology,48,36,12,10,2,16,40,96.1,1,1,8,0
2025-11-06,Orthopedics,44,36,8,2,1,8,27,107.0,6,9,1,2
2025-11-06,General Medicine,76,56,20,5,1,19,51,88.0,1,16,4,5
2025-11-06,Neurology,36,28,8,5,1,12,31,72.0,10,5,4,0
2025-11-06,Pediatrics,42,30,12,6,2,14,38,83.9,4,11,4,0
2025-11-06,Oncology,40,26,14,3,0,10,32,60.1,5,4,3,0
2025-11-06,Surgery,52,39,13,8,2,16,40,75.1,4,12,6,0
2025-11-06,Maternity,46,28,18,4,0,16,45,75.0,2,6,4,2
2025-11-07,Emergency,58,53,5,8,2,22,45,74.0,14,40,6,3
2025-11-07,ICU,34,30,4,34,31,19,64,90.3,1,10,0,1
2025-11-07,Cardiology,48,42,6,10,3,14,41,81.3,6,8,7,3
2025-11-07,Orthopedics,44,33,11,2,0,11,30,89.8,10,12,2,4
2025-11-07,General Medicine,76,67,9,5,0,21,53,91.1,3,18,5,3
2025-11-07,Neurology,36,28,8,5,0,12,27,84.0,6,11,5,0
2025-11-07,Pediatrics,42,25,17,6,5,15,33,73.0,4,4,1,1
2025-11-07,Oncology,40,28,12,3,0,10,29,81.7,2,5,3,1
2025-11-07,Surgery,52,42,10,8,3,16,46,73.6,1,5,5,1
2025-11-07,Maternity,46,29,17,4,2,13,34,96.3,3,5,2,3
2025-11-08,Emergency,58,58,0,8,1,23,57,101.2,8,33,7,3
2025-11-08,ICU,34,34,0,34,31,17,67,105.0,6,15,0,3
2025-11-08,Cardiology,48,38,10,10,1,17,47,100.1,7,14,9,5
2025-11-08,Orthopedics,44,36,8,2,0,9,28,95.9,8,6,2,6
2025-11-08,General Medicine,76,75,1,5,0,22,49,95.4,9,13,5,4
2025-11-08,Neurology,36,31,5,5,1,11,21,106.4,12,7,4,2
2025-11-08,Pediatrics,42,28,14,6,0,15,36,67.0,0,0,6,1
2025-11-08,Oncology,40,31,9,3,2,9,34,100.4,4,5,1,0
2025-11-08,Surgery,52,38,14,8,0,18,35,69.5,4,18,8,4
2025-11-08,Maternity,46,27,19,4,2,16,35,82.9,0,1,2,0
2025-11-09,Emergency,58,58,0,8,2,26,52,88.8,9,28,6,2
2025-11-09,ICU,34,34,0,34,31,19,68,100.5,3,14,0,0
2025-11-09,Cardiology,48,44,4,10,2,16,35,96.8,4,17,8,1
2025-11-09,Orthopedics,44,30,14,2,0,12,27,86.5,9,6,2,3
2025-11-09,General Medicine,76,73,3,5,1,19,48,102.7,5,16,4,5
2025-11-09,Neurology,36,30,6,5,1,15,26,78.4,10,8,4,1
2025-11-09,Pediatrics,42,30,12,6,2,9,35,100.5,3,10,4,5
2025-11-09,Oncology,40,30,10,3,0,11,26,80.5,2,4,3,0
2025-11-09,Surgery,52,42,10,8,3,17,44,89.7,6,14,5,1
2025-11-09,Maternity,46,29,17,4,2,11,33,82.0,3,5,2,0
2025-11-10,Emergency,58,52,6,8,3,22,54,89.5,5,31,5,2
2025-11-10,ICU,34,34,0,34,30,19,59,101.0,3,10,1,3
2025-11-10,Cardiology,48,41,7,10,2,16,34,84.7,5,6,8,2
2025-11-10,Orthopedics,44,33,11,2,1,13,26,78.8,5,8,1,1
2025-11-10,General Medicine,76,67,9,5,1,20,54,82.0,2,22,4,4
2025-11-10,Neurology,36,29,7,5,0,11,33,88.8,9,10,5,1
2025-11-10,Pediatrics,42,30,12,6,1,13,37,82.6,3,13,5,2
2025-11-10,Oncology,40,29,11,3,1,9,27,83.1,1,5,2,0
2025-11-10,Surgery,52,43,9,8,3,15,40,88.6,2,12,5,2
2025-11-10,Maternity,46,29,17,4,0,16,37,72.6,2,0,4,0
2025-11-11,Emergency,58,52,6,8,1,21,50,102.2,8,30,7,3
2025-11-11,ICU,34,33,1,34,32,17,63,77.3,5,17,0,1
2025-11-11,Cardiology,48,32,16,10,6,14,40,73.8,4,15,4,2
2025-11-11,Orthopedics,44,29,15,2,1,10,40,68.4,6,4,1,1
2025-11-11,General Medicine,76,76,0,5,1,20,53,100.6,5,16,4,5
2025-11-11,Neurology,36,26,10,5,0,11,32,96.2,10,3,5,1
2025-11-11,Pediatrics,42,33,9,6,2,12,37,74.7,2,9,4,1
2025-11-11,Oncology,40,27,13,3,0,10,31,89.4,6,6,3,0
2025-11-11,Surgery,52,39,13,8,3,20,43,90.0,2,16,5,2
2025-11-11,Maternity,46,34,12,4,1,16,26,77.6,0,7,3,3
2025-11-12,Emergency,58,58,0,8,0,23,59,91.0,9,30,8,1
2025-11-12,ICU,34,33,1,34,29,18,67,85.6,7,11,2,1
2025-11-12,Cardiology,48,42,6,10,5,15,32,70.6,5,13,5,3
2025-11-12,Orthopedics,44,31,13,2,0,9,32,59.8,10,4,2,0
2025-11-12,General Medicine,76,68,8,5,0,20,47,82.4,6,14,5,3
2025-11-12,Neurology,36,29,7,5,0,13,27,71.2,9,1,5,1
2025-11-12,Pediatrics,42,34,8,6,3,15,32,82.8,5,13,3,3
2025-11-12,Oncology,40,29,11,3,0,13,22,67.6,2,4,3,0
2025-11-12,Surgery,52,43,9,8,3,19,40,90.9,1,11,5,1
2025-11-12,Maternity,46,27,19,4,1,10,29,,0,5,3,0
2025-11-13,Emergency,58,56,2,8,3,22,54,92.9,9,27,5,5
2025-11-13,ICU,34,31,3,34,30,16,62,78.9,2,12,1,1
2025-11-13,Cardiology,48,40,8,10,2,13,39,88.2,3,4,8,3
2025-11-13,Orthopedics,44,30,14,2,1,8,27,99.2,4,8,1,0
2025-11-13,General Medicine,76,65,11,5,3,18,49,69.2,0,8,2,1
2025-11-13,Neurology,36,24,12,5,0,14,25,83.1,7,4,5,0
2025-11-13,Pediatrics,42,32,10,6,1,14,37,86.6,7,7,5,3
2025-11-13,Oncology,40,32,8,3,1,9,34,97.1,2,9,2,3
2025-11-13,Surgery,52,37,15,8,3,17,46,83.3,6,9,5,2
2025-11-13,Maternity,46,27,19,4,2,12,37,92.7,0,4,2,2
2025-11-14,Emergency,58,52,6,8,3,20,59,83.6,8,28,5,1
2025-11-14,ICU,34,29,5,34,32,15,63,87.7,3,12,0,0
2025-11-14,Cardiology,48,37,11,10,1,12,34,93.7,7,17,9,2
2025-11-14,Orthopedics,44,29,15,2,0,12,22,65.3,8,7,2,0
2025-11-14,General Medicine,76,67,9,5,0,19,45,91.5,6,14,5,6
2025-11-14,Neurology,36,27,9,5,0,9,26,73.2,7,10,5,2
2025-11-14,Pediatrics,42,32,10,6,0,11,36,92.3,5,7,6,1
2025-11-14,Oncology,40,30,10,3,0,7,27,94.2,4,3,3,1
2025-11-14,Surgery,52,37,15,8,2,19,48,91.2,6,16,6,1
2025-11-14,Maternity,46,30,16,4,0,16,38,76.0,1,9,4,4
2025-11-15,Emergency,58,55,3,8,2,22,55,87.7,10,34,6,4
2025-11-15,ICU,34,34,0,34,32,18,72,86.1,6,16,0,2
2025-11-15,Cardiology,48,38,10,10,3,15,44,76.2,2,16,7,2
2025-11-15,Orthopedics,44,35,9,2,2,12,33,82.9,8,4,0,1
2025-11-15,General Medicine,76,66,10,5,1,24,62,94.6,5,12,4,3
2025-11-15,Neurology,36,31,5,5,1,12,29,107.4,12,15,4,4
2025-11-15,Pediatrics,42,35,7,6,2,16,35,75.6,4,8,4,5
2025-11-15,Oncology,40,30,10,3,2,14,29,77.0,2,5,1,1
2025-11-15,Surgery,52,43,9,8,3,14,46,77.9,5,10,5,3
2025-11-15,Maternity,46,28,18,4,1,14,29,80.9,1,1,3,1
2025-11-16,Emergency,58,53,5,8,0,21,47,81.5,8,29,8,3
2025-11-16,ICU,34,34,0,34,32,17,63,92.4,2,9,0,0
2025-11-16,Cardiology,48,36,12,10,2,12,34,83.2,7,15,8,1
2025-11-16,Orthopedics,44,32,12,2,0,13,24,74.0,7,6,2,0
2025-11-16,General Medicine,76,71,5,5,2,16,53,81.4,6,11,3,0
2025-11-16,Neurology,36,32,4,5,0,10,26,97.6,14,5,5,1
2025-11-16,Pediatrics,42,31,11,6,2,11,35,77.6,1,12,4,1
2025-11-16,Oncology,40,32,8,3,0,9,36,80.9,0,12,3,1
2025-11-16,Surgery,52,41,11,8,3,18,44,87.8,0,7,5,0
2025-11-16,Maternity,46,28,18,4,3,13,38,80.3,0,9,1,1
2025-11-17,Emergency,58,54,4,8,2,22,48,92.2,7,25,6,4
2025-11-17,ICU,34,28,6,34,31,19,64,91.6,3,4,0,0
2025-11-17,Cardiology,48,37,11,10,3,12,36,66.5,3,10,7,1
2025-11-17,Orthopedics,44,26,18,2,0,12,25,80.0,3,6,2,0
2025-11-17,General Medicine,76,59,17,5,0,20,48,77.1,2,19,5,0
2025-11-17,Neurology,36,29,7,5,0,12,24,85.0,10,15,5,1
2025-11-17,Pediatrics,42,28,14,6,1,13,36,88.4,5,5,5,1
2025-11-17,Oncology,40,28,12,3,1,12,30,65.6,4,9,2,1
2025-11-17,Surgery,52,37,15,8,2,13,44,81.4,5,13,6,4
2025-11-17,Maternity,46,27,19,4,0,13,34,67.4,0,0,4,1
2025-11-18,Emergency,58,51,7,8,0,20,55,89.8,10,25,8,2
2025-11-18,ICU,34,29,5,34,30,18,64,69.2,0,17,1,0
2025-11-18,Cardiology,48,37,11,10,3,14,33,78.0,5,7,7,1
2025-11-18,Orthopedics,44,31,13,2,0,10,23,86.2,3,8,2,0
2025-11-18,General Medicine,76,68,8,5,0,21,50,76.1,5,27,5,2
2025-11-18,Neurology,36,27,9,5,0,13,28,86.2,9,8,5,2
2025-11-18,Pediatrics,42,27,15,6,2,17,34,87.6,1,7,4,5
2025-11-18,Oncology,40,26,14,3,2,6,29,80.7,4,9,1,0
2025-11-18,Surgery,52,41,11,8,0,19,41,89.9,1,18,8,1
2025-11-18,Maternity,46,33,13,4,1,10,39,62.3,0,0,3,0
2025-11-19,Emergency,58,53,5,8,3,17,49,85.1,12,32,5,1
2025-11-19,ICU,34,30,4,34,29,21,65,86.0,2,7,2,2
2025-11-19,Cardiology,48,41,7,10,2,10,44,82.3,8,7,8,1
2025-11-19,Orthopedics,44,34,10,2,3,13,25,74.6,5,11,0,2
2025-11-19,General Medicine,76,62,14,5,0,15,54,87.3,0,15,5,1
2025-11-19,Neurology,36,27,9,5,0,12,24,83.7,10,7,5,1
2025-11-19,Pediatrics,42,30,12,6,0,10,37,80.9,1,1,6,1
2025-11-19,Oncology,40,31,9,3,2,8,36,85.9,6,0,1,1
2025-11-19,Surgery,52,44,8,8,1,20,49,67.4,4,12,7,0
2025-11-19,Maternity,46,32,14,4,0,12,38,92.2,0,5,4,0
2025-11-20,Emergency,58,51,7,8,1,23,55,94.9,5,24,7,1
2025-11-20,ICU,34,32,2,34,30,18,62,84.3,4,14,1,1
2025-11-20,Cardiology,48,35,13,10,5,14,36,84.0,7,5,5,1
2025-11-20,Orthopedics,44,34,10,2,1,12,36,98.0,9,12,1,4
2025-11-20,General Medicine,76,67,9,5,0,18,52,81.7,4,13,5,4
2025-11-20,Neurology,36,31,5,5,2,10,20,82.6,9,8,3,3
2025-11-20,Pediatrics,42,30,12,6,2,10,29,90.4,4,11,4,1
2025-11-20,Oncology,40,32,8,3,0,12,31,85.0,3,5,3,2
2025-11-20,Surgery,52,41,11,8,2,17,45,65.9,5,9,6,2
2025-11-20,Maternity,46,27,19,4,0,11,37,83.7,2,0,4,1
2025-11-21,Emergency,58,56,2,8,2,21,55,93.0,8,34,6,5
2025-11-21,ICU,34,32,2,34,30,15,57,85.5,4,15,1,0
2025-11-21,Cardiology,48,37,11,10,5,12,39,,7,20,5,4
2025-11-21,Orthopedics,44,30,14,2,0,13,36,75.4,3,8,2,4
2025-11-21,General Medicine,76,72,4,5,1,23,53,89.4,5,21,4,4
2025-11-21,Neurology,36,28,8,5,2,12,28,77.3,7,10,3,0
2025-11-21,Pediatrics,42,27,15,6,1,13,35,88.6,2,2,5,0
2025-11-21,Oncology,40,28,12,3,1,13,27,81.4,7,0,2,1
2025-11-21,Surgery,52,46,6,8,3,20,41,91.5,4,20,5,3
2025-11-21,Maternity,46,30,16,4,2,14,37,76.0,2,4,2,0
2025-11-22,Emergency,58,56,2,8,4,21,52,97.7,13,29,4,3
2025-11-22,ICU,34,33,1,34,32,22,66,102.0,0,9,0,1
2025-11-22,Cardiology,48,41,7,10,2,12,37,90.1,5,12,8,3
2025-11-22,Orthopedics,44,29,15,2,2,12,25,81.3,7,13,0,1
2025-11-22,General Medicine,76,72,4,5,2,16,57,,3,19,3,2
2025-11-22,Neurology,36,28,8,5,0,11,30,76.1,8,6,5,1
2025-11-22,Pediatrics,42,27,15,6,0,12,35,92.6,0,1,6,0
2025-11-22,Oncology,40,30,10,3,1,10,30,80.0,4,9,2,0
2025-11-22,Surgery,52,42,10,8,7,17,40,76.1,5,6,1,2
2025-11-22,Maternity,46,32,14,4,0,17,36,85.9,0,4,4,1
2025-11-23,Emergency,58,58,0,8,5,22,53,99.8,10,28,3,4
2025-11-23,ICU,34,34,0,34,33,15,65,92.6,6,11,0,2
2025-11-23,Cardiology,48,40,8,10,5,13,37,97.0,9,13,5,1
2025-11-23,Orthopedics,44,33,11,2,1,8,29,103.1,9,13,1,4
2025-11-23,General Medicine,76,76,0,5,3,19,53,90.6,9,20,2,2
2025-11-23,Neurology,36,28,8,5,2,10,31,82.4,12,9,3,2
2025-11-23,Pediatrics,42,30,12,6,0,9,35,83.9,3,12,6,1
2025-11-23,Oncology,40,32,8,3,0,10,28,91.4,1,5,3,2
2025-11-23,Surgery,52,38,14,8,2,16,39,72.2,3,16,6,1
2025-11-23,Maternity,46,31,15,4,2,11,35,99.1,0,8,2,3
2025-11-24,Emergency,58,54,4,8,1,20,59,94.0,11,30,7,7
2025-11-24,ICU,34,31,3,34,30,17,60,91.3,3,13,1,2
2025-11-24,Cardiology,48,34,14,10,3,13,35,82.8,5,2,7,2
2025-11-24,Orthopedics,44,34,10,2,1,12,29,80.1,8,4,1,3
2025-11-24,General Medicine,76,58,18,5,1,18,43,82.0,4,17,4,6
2025-11-24,Neurology,36,25,11,5,3,10,27,84.3,9,19,2,1
2025-11-24,Pediatrics,42,30,12,6,0,14,34,82.9,4,13,6,1
2025-11-24,Oncology,40,33,7,3,1,11,32,86.7,7,3,2,1
2025-11-24,Surgery,52,48,4,8,1,18,44,83.6,8,9,7,3
2025-11-24,Maternity,46,32,14,4,0,10,36,90.0,2,5,4,4
2025-11-25,Emergency,58,53,5,8,2,23,55,107.5,10,25,6,2
2025-11-25,ICU,34,30,4,34,29,19,64,91.6,4,16,2,0
2025-11-25,Cardiology,48,43,5,10,1,15,45,86.4,2,11,9,3
2025-11-25,Orthopedics,44,28,16,2,0,12,26,72.9,5,0,2,0
2025-11-25,General Medicine,76,62,14,5,0,21,54,87.9,2,18,5,4
2025-11-25,Neurology,36,30,6,5,0,8,28,85.6,8,18,5,1
2025-11-25,Pediatrics,42,27,15,6,1,13,35,59.3,1,4,5,0
2025-11-25,Oncology,40,31,9,3,0,11,35,92.3,4,5,3,1
2025-11-25,Surgery,52,51,1,8,2,20,41,88.4,3,19,6,3
2025-11-25,Maternity,46,27,19,4,0,17,36,74.4,2,2,4,0
2025-11-26,Emergency,58,53,5,8,2,20,50,87.6,10,28,6,3
2025-11-26,ICU,34,32,2,34,31,16,65,91.8,0,11,0,1
2025-11-26,Cardiology,48,39,9,10,2,13,36,81.6,6,8,8,1
2025-11-26,Orthopedics,44,34,10,2,2,14,32,68.7,9,10,0,1
2025-11-26,General Medicine,76,69,7,5,1,22,51,94.5,7,16,4,3
2025-11-26,Neurology,36,31,5,5,0,15,26,93.6,11,11,5,0
2025-11-26,Pediatrics,42,29,13,6,3,12,31,80.1,0,5,3,1
2025-11-26,Oncology,40,31,9,3,0,9,29,71.5,3,3,3,0
2025-11-26,Surgery,52,43,9,8,2,18,43,77.4,5,12,6,1
2025-11-26,Maternity,46,31,15,4,3,13,34,74.9,0,10,1,3
2025-11-27,Emergency,58,49,9,8,3,23,59,90.9,4,24,5,3
2025-11-27,ICU,34,31,3,34,29,15,66,89.0,7,6,2,1
2025-11-27,Cardiology,48,40,8,10,3,15,34,81.2,5,15,7,1
2025-11-27,Orthopedics,44,35,9,2,0,10,30,74.6,8,6,2,1
2025-11-27,General Medicine,76,61,15,5,0,15,49,91.8,4,10,5,3
2025-11-27,Neurology,36,31,5,5,1,15,29,96.2,12,13,4,2
2025-11-27,Pediatrics,42,27,15,6,0,11,32,69.5,4,9,6,0
2025-11-27,Oncology,40,29,11,3,0,10,24,83.5,4,6,3,3
2025-11-27,Surgery,52,42,10,8,1,18,42,63.4,5,9,7,2
2025-11-27,Maternity,46,32,14,4,0,13,39,86.2,4,4,4,0
2025-11-28,Emergency,58,51,7,8,2,19,51,93.7,4,21,6,5
2025-11-28,ICU,34,27,7,34,32,19,68,82.5,4,6,0,0
2025-11-28,Cardiology,48,35,13,10,1,15,39,,3,20,9,1
2025-11-28,Orthopedics,44,36,8,2,0,12,28,85.0,7,5,2,3
2025-11-28,General Medicine,76,56,20,5,0,18,51,80.1,5,13,5,4
2025-11-28,Neurology,36,31,5,5,0,11,22,72.3,9,2,5,1
2025-11-28,Pediatrics,42,27,15,6,1,12,38,,5,4,5,2
2025-11-28,Oncology,40,30,10,3,1,12,27,76.3,2,1,2,2
2025-11-28,Surgery,52,43,9,8,2,18,38,83.0,2,5,6,2
2025-11-28,Maternity,46,27,19,4,2,17,32,81.1,0,8,2,3
2025-11-29,Emergency,58,58,0,8,3,26,60,85.3,6,31,5,1
2025-11-29,ICU,34,34,0,34,31,19,64,85.4,5,12,0,3
2025-11-29,Cardiology,48,37,11,10,5,15,36,76.9,5,16,5,5
2025-11-29,Orthopedics,44,33,11,2,0,12,20,67.0,8,6,2,4
2025-11-29,General Medicine,76,71,5,5,0,19,52,80.8,6,13,5,1
2025-11-29,Neurology,36,28,8,5,0,12,31,87.0,9,16,5,2
2025-11-29,Pediatrics,42,28,14,6,0,13,28,78.6,4,2,6,0
2025-11-29,Oncology,40,29,11,3,1,11,27,76.1,8,0,2,2
2025-11-29,Surgery,52,42,10,8,2,20,45,84.0,4,14,6,0
2025-11-29,Maternity,46,25,21,4,3,11,39,69.6,1,12,1,0
2025-11-30,Emergency,58,52,6,8,3,21,57,85.3,13,35,5,4
2025-11-30,ICU,34,30,4,34,27,11,62,89.5,4,16,4,1
2025-11-30,Cardiology,48,41,7,10,3,17,38,85.6,5,19,7,2
2025-11-30,Orthopedics,44,26,18,2,1,7,29,67.9,7,9,1,0
2025-11-30,General Medicine,76,75,1,5,1,18,49,94.1,4,13,4,1
2025-11-30,Neurology,36,25,11,5,2,13,21,84.3,9,6,3,1
2025-11-30,Pediatrics,42,28,14,6,0,16,32,73.8,3,15,6,1
2025-11-30,Oncology,40,30,10,3,3,10,36,77.2,3,6,0,1
2025-11-30,Surgery,52,40,12,8,2,17,43,84.5,3,15,6,2
2025-11-30,Maternity,46,30,16,4,3,11,35,80.6,4,5,1,2
2025-12-01,Emergency,58,58,0,8,3,21,53,81.4,11,22,5,2
2025-12-01,ICU,34,34,0,34,30,17,66,97.0,2,14,1,1
2025-12-01,Cardiology,48,47,1,10,4,13,41,90.6,8,15,6,3
2025-12-01,Orthopedics,44,31,13,2,0,11,37,81.1,7,8,2,1
2025-12-01,General Medicine,76,64,12,5,0,19,60,82.0,3,11,5,1
2025-12-01,Neurology,36,31,5,5,0,11,26,80.4,7,6,5,3
2025-12-01,Pediatrics,42,32,10,6,2,11,33,84.1,3,6,4,1
2025-12-01,Oncology,40,29,11,3,2,9,37,77.4,1,6,1,0
2025-12-01,Surgery,52,44,8,8,0,17,40,87.9,5,9,8,1
2025-12-01,Maternity,46,29,17,4,1,16,44,73.1,0,3,3,0
2025-12-02,Emergency,58,55,3,8,1,23,53,84.6,9,26,7,3
2025-12-02,ICU,34,34,0,34,29,17,60,75.7,6,13,2,2
2025-12-02,Cardiology,48,40,8,10,1,14,40,85.5,2,15,9,2
2025-12-02,Orthopedics,44,33,11,2,0,11,34,84.3,11,1,2,2
2025-12-02,General Medicine,76,69,7,5,1,19,55,87.1,0,15,4,4
2025-12-02,Neurology,36,31,5,5,2,9,27,86.4,13,12,3,4
2025-12-02,Pediatrics,42,31,11,6,3,13,32,76.0,3,3,3,2
2025-12-02,Oncology,40,29,11,3,1,10,31,83.7,4,3,2,1
2025-12-02,Surgery,52,43,9,8,0,19,48,79.6,5,8,8,1
2025-12-02,Maternity,46,29,17,4,0,11,39,77.9,3,3,4,0
2025-12-03,Emergency,58,54,4,8,2,23,51,87.3,12,22,6,2
2025-12-03,ICU,34,31,3,34,32,18,63,96.3,2,12,0,2
2025-12-03,Cardiology,48,40,8,10,2,13,38,87.8,7,12,8,2
2025-12-03,Orthopedics,44,29,15,2,1,9,27,87.9,7,14,1,1
2025-12-03,General Medicine,76,67,9,5,0,19,45,94.8,4,21,5,5
2025-12-03,Neurology,36,30,6,5,1,12,29,101.6,14,12,4,1
2025-12-03,Pediatrics,42,27,15,6,0,12,30,79.9,6,6,6,0
2025-12-03,Oncology,40,29,11,3,0,12,24,75.4,5,9,3,3
2025-12-03,Surgery,52,41,11,8,1,20,46,79.9,2,12,7,2
2025-12-03,Maternity,46,23,23,4,1,15,43,86.0,0,0,3,0
2025-12-04,Emergency,58,58,0,8,3,21,53,72.3,8,30,5,4
2025-12-04,ICU,34,32,2,34,31,19,65,98.1,1,6,0,2
2025-12-04,Cardiology,48,34,14,10,3,13,34,81.8,2,6,7,0
2025-12-04,Orthopedics,44,35,9,2,1,11,38,83.0,5,9,1,1
2025-12-04,General Medicine,76,63,13,5,1,18,53,85.3,8,13,4,0
2025-12-04,Neurology,36,32,4,5,0,12,31,78.2,13,4,5,3
2025-12-04,Pediatrics,42,32,10,6,2,13,33,103.3,5,7,4,3
2025-12-04,Oncology,40,34,6,3,0,13,30,82.4,2,5,3,1
2025-12-04,Surgery,52,42,10,8,2,15,38,86.5,3,9,6,3
2025-12-04,Maternity,46,32,14,4,0,19,32,85.4,0,3,4,2
2025-12-05,Emergency,58,58,0,8,1,22,57,91.2,12,35,7,4
2025-12-05,ICU,34,34,0,34,29,21,55,84.2,5,6,2,1
2025-12-05,Cardiology,48,41,7,10,4,13,34,88.5,3,11,6,1
2025-12-05,Orthopedics,44,34,10,2,1,11,32,81.9,9,1,1,0
2025-12-05,General Medicine,76,61,15,5,0,22,55,94.8,7,25,5,2
2025-12-05,Neurology,36,29,7,5,0,14,22,97.2,8,7,5,1
2025-12-05,Pediatrics,42,34,8,6,0,12,37,60.0,0,2,6,2
2025-12-05,Oncology,40,30,10,3,0,8,39,86.6,6,12,3,2
2025-12-05,Surgery,52,41,11,8,1,18,48,95.2,3,16,7,4
2025-12-05,Maternity,46,30,16,4,0,14,33,78.6,1,6,4,1
2025-12-06,Emergency,58,58,0,8,0,18,51,101.4,13,37,8,5
2025-12-06,ICU,34,34,0,34,31,17,62,80.0,4,11,0,1
2025-12-06,Cardiology,48,37,11,10,2,16,45,88.9,7,12,8,0
2025-12-06,Orthopedics,44,32,12,2,1,12,30,69.2,4,10,1,2
2025-12-06,General Medicine,76,64,12,5,3,19,51,100.1,5,20,2,1
2025-12-06,Neurology,36,29,7,5,1,13,38,103.8,13,10,4,2
2025-12-06,Pediatrics,42,31,11,6,2,14,32,69.6,4,10,4,2
2025-12-06,Oncology,40,30,10,3,1,10,27,77.5,5,4,2,1
2025-12-06,Surgery,52,39,13,8,2,18,49,81.5,2,9,6,0
2025-12-06,Maternity,46,27,19,4,2,14,37,72.9,1,3,2,0
2025-12-07,Emergency,58,58,0,8,4,23,53,101.2,9,40,4,5
2025-12-07,ICU,34,34,0,34,30,23,63,97.8,1,7,1,1
2025-12-07,Cardiology,48,37,11,10,0,14,39,79.9,5,7,10,0
2025-12-07,Orthopedics,44,21,23,2,2,10,28,62.4,5,0,0,0
2025-12-07,General Medicine,76,69,7,5,1,18,49,91.6,2,17,4,5
